wine_id,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol
2392996,Weisser Burgunder Trocken,Wittmann,Deutschland,Rheinhessen,2018,white,11.5,13.0
1864632,Pelagrilli Brunello di Montalcino,Siro Pacenti,Italien,Brunello di Montalcino,2014,red,38.5,14.5
1679206,Furmint,Gunter & Regina Triebaumer,Österreich,Neusiedlersee-Hügelland,2019,white,10.5,11.0
5618,Zinfandel,Rombauer Vineyards,Vereinigte Staaten,Kalifornien,2018,red,38.5,15.9
1186280,21 Gables Chenin Blanc,Spier,Südafrika,Stellenbosch,2018,white,19.9,14.7
11798,Woodcutter's Shiraz,Torbreck,Australien,Barossa Valley,2019,red,24.95,15.0
1128800,Wehlener Sonnenuhr Riesling Spätlese,Markus Molitor,Deutschland,Mosel,2015,white,39.95,7.5
4588490,Noah of Areni Reserve Limited Edition,Noa,Armenien,Vayots Dzor,2016,red,49.9,0.0
7292796,Stein Sauvignon,Nals Margreid,Italien,Südtirol - Alto Adige,2019,white,11.95,13.5
1581713,Hochberc Weiss,Gesellmann,Österreich,Mittelburgenland,2019,white,21.32,13.5
1122192,Santorini Assyrtiko,SantoWines,Griechenland,Santorin,2017,white,21.5,13.5
10998,Reserva Rioja (Finca Ygay),Marqués de Murrieta,Spanien,Rioja,2012,red,56.05,14.0
2215093,Côtes du Rhône,Château Mont-Redon,Frankreich,Côtes-du-Rhône,2020,red,12.9,15.0
1501508,Chablis Grand Cru 'Les Preuses',La Chablisienne,Frankreich,Chablis Grand Cru 'Preuses',2017,white,44.0,13.0
66534,Sauvignon Blanc,Kim Crawford,Neuseeland,Marlborough,2019,white,15.25,13.0
1125543,Pauillac (Grand Cru Classé),Château Pichon Longueville Comtesse de Lalande,Frankreich,Pauillac,2004,red,298.0,12.5
2035028,Les Terroirs Côtes du Roussillon Villages,Calmel & Joseph,Frankreich,Côtes du Roussillon Villages,2017,red,8.45,14.5
2238047,Sauvignon Blanc,Vrede en Lust,Südafrika,Elgin,2020,white,12.95,13.0
1506037,Pago de los Balagueses Chardonnay,Vegalfaro,Spanien,Utiel-Requena,2017,white,18.5,14.0
79017,Savigny-lès-Beaune Premier Cru Les Marconnets,Domaine de la Vougeraie,Frankreich,Savigny-lès-Beaune Premier Cru,2018,red,41.1,13.4
1173607,Le G de Guiraud Bordeaux Blanc Sec,Château Guiraud,Frankreich,Bordeaux,2019,white,18.65,14.0
8430212,30 Años Edicion Limitada Cabernet Sauvignon,Montes Alpha,Chile,Colchagua Valley,2018,red,37.2,14.0
1098966,Castelo de Medina Sauvignon Blanc,Bodegas Castelo de Medina,Spanien,Rueda,2020,white,7.9,13.5
1736416,Ca'Marcanda Promis Toscana,Gaja,Italien,Toscana,2016,red,41.93,13.5
1573986,Terrasses Blanc,Château Pesquie,Frankreich,Ventoux,2020,white,9.9,0.0
16491,Chenin Blanc (Steen op Hout),Mulderbosch,Südafrika,Stellenbosch,2017,white,10.45,13.5
1652,Tignanello,Antinori,Italien,Toscana,2016,red,139.9,14.0
83594,Luce,Tenuta Luce,Italien,Toscana,2013,red,99.5,15.5
2729007,Raccontami Primitivo di Manduria,Vespa,Italien,Primitivo di Manduria,2018,red,23.9,0.0
1134266,Ribera del Duero Roble,Legaris,Spanien,Ribera del Duero,2019,red,9.7,13.5
5475572,Vin Blanc,Clos du Tue-Boeuf,Frankreich,Vin de France,2019,white,14.5,0.0
1142441,Amarone della Valpolicella,Casalforte,Italien,Amarone della Valpolicella,2018,red,28.0,0.0
10556,Syrah,Les Jamelles,Frankreich,Pays d'Oc,2020,red,6.25,13.5
4307709,Gönnheimer Riesling Trocken,Eymann,Deutschland,Pfalz,2018,white,8.9,12.0
11001,Castillo Ygay Gran Reserva Especial Tinto,Marqués de Murrieta,Spanien,Rioja,2007,red,224.4,0.0
86362,Saint-Julien,Château Gloria,Frankreich,Saint-Julien,2017,red,48.5,13.5
4561347,Il Forte Gavi,Produttori del Gavi,Italien,Gavi,2020,white,10.8,12.5
99589,Rioja Norte,Pujanza,Spanien,Rioja,2017,red,44.9,14.5
4606145,Belle Naturelle Grüner Veltliner Ernte,Jurtschitsch,Österreich,Kamptal,2018,white,15.4,12.0
4875658,The Banished Dark Red,19 Crimes,Australien,Südost-Australien,2018,red,11.85,13.5
1379553,St. Andrews Chardonnay,Taylors / Wakefield,Australien,Clare Valley,2017,white,21.1,12.0
5087657,Petravia Puglia,Masseria Altemura,Italien,Puglia,2016,red,10.9,0.0
4945844,Contrada Rampante,Wiegner,Italien,Ätna,2015,red,33.0,0.0
7428316,White Cuvée,Weingut Weigand,Deutschland,Franken,2020,white,13.9,0.0
13406,The Dead Arm Shiraz,d'Arenberg,Australien,McLaren Vale,2017,red,39.0,15.0
1129541,Il Bosco Amarone Della Valpolicella Classico,Cesari,Italien,Amarone della Valpolicella Classico,2015,red,38.95,15.5
2776115,Pinot Bianco,Peter Zemmer,Italien,Südtirol - Alto Adige,2019,white,10.5,13.5
5806264,Susumaniello,Epicuro,Italien,Puglia,2019,red,13.5,14.0
5374344,Oestricher Muschelkalk Riesling Trocken,Spreitzer,Deutschland,Rheingau,2020,white,11.0,11.5
2899573,Doosberg Riesling Trocken,Peter Jakob Kühn,Deutschland,Rheingau,2018,white,43.99,12.4
83596,Lucente,Tenuta Luce,Italien,Toscana,2016,red,24.7,14.5
4789,Sedàra,Donnafugata,Italien,Sizilien,2018,red,9.9,13.0
1165277,Tornidora Ripasso Valpolicella Classico Superiore,Corte Alta Fumane,Italien,Veneto,2017,red,14.9,0.0
6328877,Malterdingen Weisser Burgunder,Bernhard Huber,Deutschland,Baden,2018,white,28.83,12.5
1491497,Riesling Porphyr,Hexamer,Deutschland,Nahe,2019,white,12.99,12.0
1669,Vino Nobile di Montepulciano,La Braccesca,Italien,Vino Nobile di Montepulciano,2017,red,15.9,14.5
24262,Dr. L Riesling,Dr. Loosen,Deutschland,Mosel,2015,white,15.0,8.5
6935,Toscana Batar,Querciabella,Italien,Toscana,2016,white,69.9,13.5
1117057,Sauvignon Blanc,Palliser Estate,Neuseeland,Martinborough,2019,white,17.99,13.0
94875,Edmond Sancerre,Alphonse Mellot,Frankreich,Sancerre,2018,white,49.9,13.0
86751,Sauvignon Blanc,Nautilus,Neuseeland,Marlborough,2019,white,14.9,13.0
6268057,Viognier,Oliver Zeter,Deutschland,Pfalz,2019,white,17.5,14.0
74310,Pinot Grigio,Danzante,Italien,delle Venezie,2020,white,12.25,12.5
1181059,Chianti Classico Riserva Il Campitello,Monteraponi,Italien,Chianti Classico,2016,red,49.95,13.5
2279768,Bourgogne Chardonnay,Laroche,Frankreich,Bourgogne,2019,white,12.95,0.0
21646,Edizione Cinque Autoctoni,Farnese,Italien,Abruzzo,,red,0.0,14.5
5291000,Grüner Veltliner Terrassen,Leth,Österreich,Niederösterreich,2020,white,6.8,12.5
5712348,Dadá Art 8,Bodega Finca Las Moras,Argentinien,San Juan,2020,red,7.95,12.5
1125587,Chardonnay,Sottano,Argentinien,Lujan de Cuyo,2019,white,9.95,14.0
23131,Curtefranca Bianco,Ca' del Bosco,Italien,Lombardia,2013,white,64.99,13.0
77172,Toro,Pintia,Spanien,Toro,2012,red,55.0,15.0
1101185,Soave,Tamellini,Italien,Valpolicella,2018,white,13.2,11.5
6935,Toscana Batar,Querciabella,Italien,Toscana,2015,white,69.9,13.5
5354380,Brunello di Montalcino,Poggio Landi,Italien,Brunello di Montalcino,2013,red,39.5,14.0
78760,Liano Sangiovese - Cabernet Sauvignon,Umberto Cesari,Italien,Rubicone,2018,red,22.5,13.5
6913635,Niederberg Helden Riesling Kabinett,Schloss Lieser,Deutschland,Mosel,2019,white,17.85,9.0
61134,Barolo,Prunotto,Italien,Barolo,2015,red,37.9,13.5
1745806,Chardonnay - Pinot Noir,Haute Cabrière,Südafrika,Franschhoek,2019,white,9.9,12.5
2205985,Lusira Syrah,Baglio del Cristo di Campobello,Italien,Sizilien,2017,red,22.19,14.0
1209,Desiderio Merlot,Avignonesi,Italien,Cortona,2016,red,39.9,14.0
9059,Syrah (Shiraz),Enate,Spanien,Somontano,2016,red,33.21,15.0
83551,Aigle les Murailles Blanc,Henri Badoux,Schweiz,Aigle,2020,white,23.76,12.2
9755,Ronchedone Rosso,Cà dei Frati,Italien,Lombardia,2014,red,15.89,14.5
1270826,Feinherb Riesling,Abtei Himmerod,Deutschland,Mosel,2018,white,6.8,0.0
1690531,Cormì Corvina - Merlot,Zenato,Italien,Veneto,2015,red,9.9,13.5
3807612,Destí,Merum Priorati,Spanien,Priorat,2018,red,32.99,15.5
7247915,3 Passo Bianco,Cielo e Terra,Italien,Vino d'Italia,2020,white,7.95,13.0
1166966,Ars Nova,Bodega Tandem,Spanien,Navarra,2010,red,11.5,14.0
3622673,White Label Nik Weis Saarfeilser GG,Weingut Nik Weis - St. Urbans-Hof,Deutschland,Leiwen,2016,white,25.45,10.0
1257889,Riesling Trocken (Gutswein),Dr. Von Bassermann-Jordan,Deutschland,Pfalz,2019,white,10.9,12.0
4103,Y Series Shiraz - Viognier,Yalumba,Australien,South Australia,2019,red,12.14,14.0
5650215,Hard Chard,19 Crimes,Australien,Südost-Australien,2019,white,8.9,13.5
5230295,Einstern Pinot Blanc,Markus Molitor,Deutschland,Mosel,2018,white,14.8,12.0
10558,Mourvèdre,Les Jamelles,Frankreich,Pays d'Oc,2018,red,6.45,13.0
2029551,Bruno Rosso,Bulgarini,Italien,Lugana,2016,red,9.95,14.0
1239926,Le Creete,Ottella,Italien,Lugana,2019,white,12.69,13.0
1136347,Cabernet Sauvignon,De Stefani,Italien,Veneto,2016,red,9.95,0.0
1409349,Riesling Kabinett,Kloster Eberbach,Deutschland,Rheingau,2020,white,11.44,0.0
3566718,Lion Grüner Veltliner,Kracher & Sohm,Österreich,Niederösterreich,2019,white,13.99,12.0
2050569,Saint-Emilion Grand Cru,Château Lafon La Tuilerie,Frankreich,Saint-Émilion Grand Cru,2017,red,37.5,14.5
1230080,Marteto Morellino di Scansano,Bruni,Italien,Morellino di Scansano,2019,red,11.7,14.0
8484,Russian River Valley Chardonnay,DeLoach,Vereinigte Staaten,Russian River Valley,2018,white,21.75,14.5
1152381,Zinfandel,Gallo Family Vineyards,Vereinigte Staaten,Kalifornien,2019,red,6.26,13.5
19265,Barbaresco,Produttori del Barbaresco,Italien,Barbaresco,2012,red,34.9,14.0
1184573,Lugana,Bulgarini,Italien,Lugana,2020,white,8.7,12.5
1261821,Rioja Crianza,Viña Real,Spanien,Rioja,2018,red,7.39,13.5
1713422,Plauelrain Klingelberger Riesling Trocken,Durbacher,Deutschland,Baden,2019,white,9.29,0.0
1420380,Zweigelt,Judith Beck,Österreich,Burgenland,2019,red,10.9,12.0
1210454,Salluvii Gavi,Castellari Bergaglio,Italien,Gavi,2019,white,9.9,0.0
4901318,Appassite,Epicuro,Italien,Puglia,2019,red,9.12,14.5
1650910,.8 Grillo,Ottoventi,Italien,Terre Siciliane,2020,white,7.9,12.5
1666372,Tinto (Malbec),Amalaya,Argentinien,Salta,2020,red,8.9,14.0
1229067,Falanghina Beneventano,Vesevo,Italien,Falanghina del Beneventano,2018,white,6.65,12.5
6737764,Terra Vera Edizione Limitada Sangiovese,Gran Sasso,Italien,Terre di Chieti,2020,red,7.96,13.0
59754,Campo di Sasso Insoglio del Cinghiale,Biserno,Italien,Toscana,2017,red,23.95,14.5
1305697,L'Indomptable De Cigalus Red,Gérard Bertrand,Frankreich,Vin de Pays,2019,red,29.99,0.0
1107919,Saint-Estèphe,Château Le Crock,Frankreich,Saint-Estèphe,2016,red,40.0,14.0
1131403,Prima Mano Primitivo,A Mano,Italien,Puglia,2016,red,17.9,15.0
1157077,Malbec (Clásico),Altos Las Hormigas,Argentinien,Mendoza,2018,red,8.9,13.5
1144139,Nero d'Avola,Morgante,Italien,Sizilien,2018,red,9.99,14.5
1192252,Douro Reserva Cerro Do Santo,Rozès,Portugal,Douro,2013,red,9.9,13.5
24288,Riesling,Pewsey Vale,Australien,Eden Valley,2018,white,21.9,12.0
9350523,Muskateller mit Achtung,Loimer,Österreich,Kamptal,2017,white,22.0,0.0
1365127,Côtes du Rhône Villages,Château d'Aigueville,Frankreich,Côtes-du-Rhône-Villages,2018,red,7.5,15.5
1130327,Red (Winemaker's Blend),Apothic,Vereinigte Staaten,Kalifornien,2019,red,10.6,13.5
1161151,Altavilla della Corte Grillo,Firriato,Italien,Terre Siciliane,2020,white,9.49,12.5
2016725,Albariño,Lagar de Besada,Spanien,Rías Baixas,2020,white,8.72,0.0
5995476,Reserve Rouge,Domaine des Deux Cles,Frankreich,Vallee du Paradis,2018,red,23.99,0.0
2186,Chianti,Ruffino,Italien,Chianti,2015,red,7.95,12.5
1224439,The Stump Jump White Blend,d'Arenberg,Australien,McLaren Vale,2017,white,8.49,12.5
100492,Clos de la Coulée de Serrant,Nicolas Joly,Frankreich,Savennières-Coulée-de-Serrant,2015,white,198.0,13.0
77448,Barolo Castiglione,Vietti,Italien,Barolo,2017,red,45.9,14.5
5275255,Autour de Jonquières Terrasses du Larzac,Mas Jullien,Frankreich,Terrasses du Larzac,2017,red,33.76,14.0
75253,Marani,Sartori di Verona,Italien,Veneto,2018,white,13.26,13.5
1155726,Memoro Rosso,Piccini,Italien,Toscana,N.V.,red,6.5,14.0
5698994,Weissburgunder,Juwel - Juliane Eller Weine,Deutschland,Rheinhessen,2020,white,9.95,13.0
99328,5 Finques (Fincas) Reserva,Castillo Perelada,Spanien,Empordà,2014,red,17.9,14.3
1195860,Menetou-Salon Morogues Blanc,Henry Pellé,Frankreich,Menetou-Salon,2019,white,16.0,12.5
2412262,Méthode Ancienne Chardonnay,Springfield Estate,Südafrika,Robertson,2019,white,29.95,13.5
7398374,Viña Sol Original,Familia Torres,Spanien,Penedès,2020,white,5.95,12.0
1153162,Wachenheimer Goldbächel P.C,Dr. Bürklin-Wolf,Deutschland,Pfalz,2017,white,27.9,12.5
1252275,Les Terrasses Rouge,Vallombrosa,Frankreich,Côtes de Provence,2011,red,27.9,13.5
63584,Pinot Blanc Alsace,Trimbach,Frankreich,Elsass,2019,white,12.35,13.0
77507,Condrieu,Tardieu-Laurent,Frankreich,Condrieu,2018,white,48.65,14.0
1585286,Asia Cuvée,Mayer am Pfarrplatz,Österreich,Wien,2020,white,10.8,12.0
2905850,María,De Moya,Spanien,Valencia,2017,red,11.5,15.0
5624146,Los Intocables Black Malbec,Bodega Finca Las Moras,Argentinien,San Juan,2017,red,11.85,13.5
2991,Pouilly-Fuissé,Louis Jadot,Frankreich,Pouilly-Fuissé,2018,white,29.89,13.0
24119,Meursault,Joseph Drouhin,Frankreich,Meursault,2017,white,69.0,13.0
7996160,Sergioveto Single Vineyard Chianti Classico Riserva,Rocca delle Macìe,Italien,Chianti Classico,2015,red,26.95,14.5
5429904,Branco,Quinta do Paral,Portugal,Alentejano,2018,white,10.99,12.0
5354730,Saarburger Rausch Auslese Riesling **,Markus Molitor,Deutschland,Mosel,2015,white,46.95,0.0
1188514,Schiefer Riesling,Van Volxem,Deutschland,Mosel,2015,white,10.99,12.0
83596,Lucente,Tenuta Luce,Italien,Toscana,2017,red,24.7,14.0
16485,Ventoux Terrasses,Château Pesquie,Frankreich,Ventoux,2020,red,9.9,0.0
5332702,Spätburgunder Lösswand,Weingut Arndt Köbelin,Deutschland,Baden,2018,red,18.5,0.0
5474,Springvale Riesling,Grosset,Australien,Clare Valley,2020,white,35.77,12.9
7189,Domaine Latour Aloxe-Corton,Louis Latour,Frankreich,Aloxe-Corton,2018,red,59.0,14.5
20921,John X Merriman,Rustenberg,Südafrika,Stellenbosch,2018,red,19.9,14.0
1128250,Cabernet Sauvignon Franschhoek,Boekenhoutskloof,Südafrika,Franschhoek,2017,red,38.35,14.9
4998613,Neuland Grüner Veltliner,Herbert Zillinger,Österreich,Weinviertel,2020,white,10.5,11.5
2600549,Gorgorito Verdejo,Bodegas Copaboca,Spanien,Rueda,2020,white,6.54,13.0
3093757,Disueri Nero d'Avola,Cusumano,Italien,Sizilien,2018,red,7.95,14.0
73765,Founders' Estate Zinfandel,Beringer,Vereinigte Staaten,Kalifornien,2018,red,11.9,14.5
1174448,Serra Lupini Roero Arneis,Negro Angelo,Italien,Roero,2019,white,10.9,13.0
72704,Amarone della Valpolicella Classico,Campagnola,Italien,Amarone della Valpolicella Classico,2017,red,22.9,15.0
3215673,PassioneSentimento Rosso,Pasqua Vigneti e Cantine,Italien,Veneto,2016,red,9.95,14.0
1415289,Critone Bianco,Librandi,Italien,Val di Neto,2020,white,7.9,12.5
1766689,Montepulciano d'Abruzzo,Collefrisio,Italien,Montepulciano d'Abruzzo,2019,red,8.9,14.0
2107258,Esse Syrah,Borgo La Torre,Italien,Toscana,2016,red,32.0,0.0
1141179,Vignes de Nicole Cabernet Sauvignon - Merlot Pays d'Oc,Paul Mas,Frankreich,Pays d'Oc,2019,red,7.43,14.0
2685785,Dão Rótulo Tinto,Niepoort,Portugal,Dão,2017,red,10.91,13.0
1156176,Freistil,Philipp Kuhn,Deutschland,Pfalz,2020,white,9.36,10.0
3292657,Luces Shiraz - Tempranillo - Cabernet Sauvignon Somontano,Viñas del Vero,Spanien,Somontano,2019,red,6.32,13.0
5885356,Albaclara Sauvignon Blanc,Haras de Pirque,Chile,Leyda Valley,2019,white,9.95,13.5
2013,Sémillon - Chardonnay,Rawson's Retreat,Australien,South Australia,2019,white,8.75,12.5
1805289,Frappato,Baglio di Pianetto,Italien,Terre Siciliane,2018,red,9.9,13.0
6260757,Chardonnay Herrenstück,Weingut Holger Koch,Deutschland,Baden,2019,white,13.95,0.0
1401324,Tellus Syrah,Falesco,Italien,Lazio,2016,red,10.95,13.5
1785978,Taglio del Tralcio Aglianico del Vulture,Terre degli Svevi,Italien,Aglianico del Vulture,2018,red,10.9,13.0
2183,Modus Toscana,Ruffino,Italien,Toscana,2017,red,32.5,14.5
3701413,Chardonnay I,Von Winning,Deutschland,Pfalz,2019,white,28.9,0.0
2638333,Reserve Spéciale Cabernet - Merlot,Philibert du Charme,Frankreich,Pays d'Oc,2018,red,6.4,13.5
2288511,Grüner Veltliner vom Haus,Weingut R&A Pfaffl,Österreich,Niederösterreich,2019,white,7.5,12.5
1239828,Románico,Teso La Monja,Spanien,Toro,2018,red,9.95,14.5
1388812,Cadillac - Côtes de Bordeaux (Premières Côtes de Bordeaux),Château de Ricaud,Frankreich,Cadillac - Côtes de Bordeaux,2016,red,11.6,13.0
1309058,Lenz,Ritterhof,Italien,Südtirol - Alto Adige,2020,white,10.16,12.0
2155049,Sauvignon Blanc,Spottswoode,Vereinigte Staaten,North Coast,2017,white,46.52,0.0
1126500,TO,Velich,Österreich,Burgenland,2018,white,15.9,12.5
2530684,Reserve Shiraz,Geoff Merrill,Australien,McLaren Vale,2013,red,36.0,14.5
82707,Santagostino Baglio Sorìa White,Firriato,Italien,Terre Siciliane,2020,white,12.4,13.0
16261,Merlot,Backsberg,Südafrika,Paarl,2019,red,12.2,14.5
22959,Soave Classico,Suavia,Italien,Soave Classico,2020,white,7.95,12.0
1279440,Chianti Classico Riserva,Brancaia,Italien,Chianti Classico,2016,red,29.5,14.5
1171516,Persia,Domaine de Fondrèche,Frankreich,Ventoux,2019,red,18.99,14.5
7247246,Kabinettstück Riesling Trocken,Schloss Lieser,Deutschland,Mosel,2018,white,12.5,12.5
7973,Viña Ardanza Reserva,La Rioja Alta,Spanien,Rioja,2008,red,26.9,13.5
5439087,Malvazija Istarska,Vina Laguna,Kroatien,Istrien,2020,white,6.39,0.0
3952478,Cabernet Sauvignon,Maison de La Villette,Frankreich,Vin de France,2019,red,7.97,13.0
35164,Winemaker's Selection Branco,Portada,Portugal,Lissabon,2020,white,6.66,0.0
1135067,Cabernet Sauvignon (Reserva),Casillero del Diablo,Chile,Central Valley,2018,red,8.18,13.5
7664,Vigna Di Gabri,Donnafugata,Italien,Sizilien,2018,white,14.9,13.0
1717479,Estates Riverstone Chardonnay,J. Lohr Vineyards & Wines,Vereinigte Staaten,Arroyo Seco,2018,white,15.9,13.9
1183464,Bianco di Custoza Superiore Cà del Magro,Monte del Frá,Italien,Bianco di Custoza,2019,white,9.99,13.5
1104805,V. Lazzairasco Barolo,Guido Porro,Italien,Barolo,2016,red,36.5,14.5
950,The Boxer Shiraz,Mollydooker,Australien,McLaren Vale,2016,red,32.0,16.0
2526510,Marina Cvetić Riserva Trebbiano,Masciarelli,Italien,Trebbiano d'Abruzzo,2019,white,31.5,14.0
1443972,Omaka Reserve Chardonnay,Saint Clair,Neuseeland,Marlborough,2018,white,27.95,13.0
4603385,Passione Reale Appassimento,Torrevento,Italien,Puglia,2018,red,9.8,13.0
2036065,Sauvignon Blanc Reserve Collection Elgin,Tokara,Südafrika,Elgin,2018,white,19.9,13.8
1643852,Gabarinza,Heinrich,Österreich,Burgenland,2013,red,39.95,0.0
1291524,Jo Negroamaro Salento,Gianfranco Fino,Italien,Salento,2018,red,46.9,14.0
15628,Colli Della Toscana Centrale Il Querciolaia,Castello di Querceto,Italien,Colli della Toscana Centrale,2013,red,38.99,13.5
1233459,Rioja Gran Reserva,Beronia,Spanien,Rioja,2008,red,19.99,0.0
1683261,Riserva Nova Domus Terlaner,Terlan (Terlano),Italien,Südtirol - Alto Adige,2016,white,36.8,14.5
6689326,Domaine San de Guilhem Colombard - Sauvignon Blanc Gascogne Blanc Sec,Lionel Osmin & Cie,Frankreich,Gascogne,2016,white,5.45,0.0
1168600,Nero d'Avola,Feudi Branciforti dei Bordonaro,Italien,Terre Siciliane,2019,red,6.49,13.5
1209449,Aulerde Riesling GG,Wittmann,Deutschland,Rheinhessen,2019,white,38.0,13.0
1206678,Family Reserve,Backsberg,Südafrika,Paarl,2016,red,34.95,14.3
1159460,Inferi Montepulciano d'Abruzzo Riserva,Marramiero,Italien,Montepulciano d'Abruzzo,2017,red,23.95,14.0
1323882,Messiio Maremma Toscana,Fertuna,Italien,Maremma Toscana,2015,red,21.9,14.0
1133926,Chardonnay (1685 Series),Boschendal,Südafrika,Western Cape,2019,white,11.4,13.5
23135,Maurizio Zanella Sebino,Ca' del Bosco,Italien,Sebino,2017,red,49.9,13.5
2376933,Serruria Chardonnay,Cape of Good Hope,Südafrika,Overberg,2018,white,13.99,14.0
9313515,Ganz in Weiss Grauburgunder,Hammel & Cie,Deutschland,Pfalz,2020,white,10.27,0.0
5936146,Leuchtenberg Kalterersee Classico Superiore,Kellerei . Cantina KALTERN,Italien,Südtirol - Alto Adige,2019,red,10.9,13.0
96926,Red,Bodegas Mauro,Spanien,Castilla y León,2013,red,42.0,14.5
1137230,Les Vieilles Vignes Pouilly-Fuissé,Vincent Girardin,Frankreich,Pouilly-Fuissé,2017,white,29.9,0.0
5474641,Barolo - Bricco delle Viole,460 Casina Bric,Italien,Barolo,2014,red,38.85,13.5
3004747,Laumersheimer Kapellenberg Riesling,Philipp Kuhn,Deutschland,Pfalz,2018,white,18.5,13.0
1737639,Riesling,Thelema,Südafrika,Stellenbosch,2017,white,12.4,12.5
5292596,Lafóa Chardonnay,Colterenzio (Schreckbichl),Italien,Südtirol - Alto Adige,2019,white,29.0,14.0
1244675,Federspiel Grüner Veltliner,Domäne Wachau,Österreich,Wachau,2019,white,9.98,12.5
18510,Catarina Branco,Bacalhôa,Portugal,Península de Setúbal,2018,white,9.9,13.5
1138544,Chianti Classico Riserva,Castello di Monsanto,Italien,Chianti Classico,2016,red,20.9,14.0
1443972,Omaka Reserve Chardonnay,Saint Clair,Neuseeland,Marlborough,2019,white,27.95,13.0
1744497,Tradition Weissburgunder,Terlan (Terlano),Italien,Südtirol - Alto Adige,2020,white,10.0,13.5
1876,Chardonnay,Catena,Argentinien,Mendoza,2018,white,13.5,13.0
4076832,Saint-Véran,Les Héritiers du Comte Lafon,Frankreich,Saint-Véran,2017,white,37.79,13.0
2122273,Gewürztraminer,Colterenzio (Schreckbichl),Italien,Südtirol - Alto Adige,2019,white,12.99,14.0
22324,Maria Gomes Branco,Luis Pato,Portugal,Bairrada,2020,white,9.46,0.0
1156544,Altopiano Primitivo,Terre di Montelusa,Italien,Puglia,2020,red,7.9,13.5
5637828,Von Den Grossen Lagen,Korrell,Deutschland,Nahe,2019,white,17.95,0.0
73267,Meursault Les Clous,Bouchard Père & Fils,Frankreich,Meursault,2016,white,55.0,13.2
1278849,Bernkastel-Kues Riesling Kabinett Feinherb,Peter Mertes Gold Edition,Deutschland,Mosel,2020,white,8.5,10.0
1389996,Estate Cabernet Sauvignon,Taylors / Wakefield,Australien,Clare Valley,2016,red,9.99,14.0
12263,Ribera del Duero Reserva,Matarromera,Spanien,Ribera del Duero,2014,red,37.8,14.0
1890580,Castel del Monte Bolonero,Torrevento,Italien,Castel del Monte,2019,red,5.95,13.0
5091,Fiano Di Avellino Pietracalda,Feudi di San Gregorio,Italien,Fiano de Avellino,2016,white,10.59,13.0
1159905,Tra la Terra e Il Cielo Barbera d'Asti Superiore,Tenuta la Meridiana,Italien,Barbera d'Asti,2017,red,22.0,0.0
79677,Chardonnay,Friedrich Becker,Deutschland,Pfalz,2018,white,10.95,13.5
2279736,Les Dauphins Côtes du Rhône Réserve Rouge,Cellier des Dauphins,Frankreich,Côtes-du-Rhône,2019,red,7.99,13.5
1134059,Bianco di Custoza,Zenato,Italien,Bianco di Custoza,2019,white,6.75,12.5
1147194,Red,689 - Six Eight Nine,Vereinigte Staaten,Napa Valley,2018,red,22.95,13.5
