,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
10225,0.3697541696593415,94_left,3489_right,Châteauneuf-du-Pape rouge 'Deus Ex Machina' Magnum,Clos Saint Jean, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Clos Saint Jean,Frankreich,Châteauneuf-du-Pape,red
82075,0.3687117102469518,801_left,3604_right,Riesling Großes Gewächs (Forster) Pechstein,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
65416,0.3687117102469518,608_left,3604_right,Riesling Großes Gewächs (Forster) Pechstein,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
85727,0.3687117102469518,855_left,3604_right,Riesling Großes Gewächs (Forster) Pechstein,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
52843,0.3650960415358035,428_left,8632_right,Riesling Smaragd „Ried Schütt“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
71633,0.3650960415358035,680_left,8632_right,Riesling Smaragd „Ried Schütt“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
49391,0.3650960415358035,377_left,8632_right,RIESLING Smaragd „Ried Schütt“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
75553,0.36281525524081437,736_left,11579_right,Côtes de Provence Rosé,Château Miraval, Frankreich ,Provence,sparkling,Côtes de Provence Rosé,Château d'Astros,Frankreich,Côtes de Provence,rosé
36813,0.3624661042442335,282_left,3489_right,Châteauneuf-du-Pape rouge 'La Combe des Fous',Clos Saint Jean, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Clos Saint Jean,Frankreich,Châteauneuf-du-Pape,red
39435,0.3624661042442335,298_left,3489_right,Châteauneuf-du-Pape rouge 'La Combe des Fous',Clos Saint Jean, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Clos Saint Jean,Frankreich,Châteauneuf-du-Pape,red
70148,0.36208354490205197,663_left,1997_right,Riesling Brut -B-,Weingut Metzger, Deutschland ,Pfalz,white,Well Done Riesling Trocken,Weingut Metzger,Deutschland,Pfalz,white
87645,0.36208354490205197,893_left,1997_right,Riesling Brut -B-,Weingut Metzger, Deutschland ,Pfalz,white,Well Done Riesling Trocken,Weingut Metzger,Deutschland,Pfalz,white
77745,0.3600763534042424,756_left,6372_right,Niersteiner Riesling trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
51867,0.3600763534042424,410_left,6372_right,Niersteiner Riesling trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
77747,0.3600763534042424,757_left,6372_right,Gundersheimer Riesling trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
51869,0.3600763534042424,411_left,6372_right,Gundersheimer Riesling trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Riesling Trocken,Weingut Geil,Deutschland,Rheinhessen,white
53715,0.3600158312451713,444_left,4012_right,Escherndorf Silvaner trocken,Weingut Horst Sauer, Deutschland ,Franken,white,Muschelkalk Silvaner VDP.Ortswein Escherndorf,Rainer Sauer,Deutschland,Franken,white
107,0.3600005847199045,5_left,6572_right,Côtes du Rhône rouge,Domaine de la Janasse, Frankreich ,Rhône,red,Côtes du Rhône,Domaine de la Solitude - Famille Lancon,Frankreich,Côtes-du-Rhône,red
88565,0.355344530480256,908_left,10377_right,Saumur Brut Trésor Blanc,Bouvet Ladubay, Frankreich ,Loire,sparkling,Crémant de Loire Blanc de Blancs Brut,Bouvet-Ladubay,Frankreich,Crémant de Loire,sparkling
87768,0.354762161697376,897_left,10474_right,Reserve Brut Weißburgunder & Chardonnay 375 ml,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,sparkling,Riesling Brut,Reichsrat von Buhl,Deutschland,Pfalz,sparkling
52842,0.3539029714716971,427_left,8632_right,Riesling Smaragd „Ried Kellerberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
62006,0.3539029714716971,545_left,8632_right,Riesling Smaragd „Ried Kellerberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
71634,0.3539029714716971,681_left,8632_right,Riesling Smaragd „Ried Kellerberg“ Magnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
65520,0.3522208027111625,610_left,2687_right,Riesling Spätlese Piesporter Goldtröpfchen,Weingut Schloss Lieser, Deutschland ,Mosel,white,SL Helden Riesling Spätlese Trocken,Schloss Lieser,Deutschland,Mosel,white
26482,0.3518175544723963,209_left,3669_right,Fontalloro Toscana Rosso,Fèlsina Società Agricola, Italien ,Toscana,red,Fontalloro,Fèlsina,Italien,Toscana,red
5841,0.3518175544723963,69_left,3669_right,Fontalloro Toscana Rosso,Fèlsina Società Agricola, Italien ,Toscana,red,Fontalloro,Fèlsina,Italien,Toscana,red
88566,0.351756586265638,909_left,11779_right,Saumur Brut Trésor Rosé,Bouvet Ladubay, Frankreich ,Loire,sparkling,Crémant de Loire Brut Rosé,Bouvet-Ladubay,Frankreich,Crémant de Loire,sparkling
62396,0.35066296675180525,561_left,9099_right,Tradition 50 Jahre 'Jubiläums Edition 850' Magnum,Schloss Gobelsburg, Österreich ,Kamptal,white,Riesling Tradition,Schloss Gobelsburg,Österreich,Kamptal,white
62666,0.34896950344913064,571_left,8632_right,Riesling Selection „Ried Pfaffenberg“ Doppelmagnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
52849,0.34896950344913064,433_left,8632_right,Riesling Selection „Ried Pfaffenberg“ Doppelmagnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
50589,0.34754044585766464,392_left,915_right,Riesling Auslese Wehlener Sonnenuhr 375 ml,Weingut Joh. Jos. Prüm, Deutschland ,Mosel,white,Wehlener Sonnenuhr Riesling Alte Reben GG,S.A. Prüm,Deutschland,Mosel,white
62017,0.3439115692580175,553_left,2496_right,Hauswein Weiß Literflasche,Weingut Metzger, Deutschland ,Pfalz,white,Chardonnay Trocken,Weingut Metzger,Deutschland,Pfalz,white
64022,0.3354838171967623,592_left,8632_right,Riesling Smaragd „Ried Schütt“ Doppelmagnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
52847,0.3354838171967623,431_left,8632_right,Riesling Smaragd „Ried Schütt“ Doppelmagnum,Weingut Emmerich Knoll, Österreich ,Wachau,white,Loibner Riesling Federspiel,Weingut Knoll,Österreich,Wachau,white
76116,0.3350203681600916,739_left,5024_right,Blanc de Noir trocken -B-,Weingut Metzger, Deutschland ,Pfalz,sparkling,Blanc de Noir,Weingut Seckinger,Deutschland,Pfalz,white
89542,0.3344477817804133,930_left,12381_right,Champagne Brut sous Bois,Champagne Billecart Salmon, Frankreich ,Champagne,sparkling,Extra Brut Champagne,Billecart-Salmon,Frankreich,Schaumwein,sparkling
78316,0.3340430777175002,765_left,2893_right,Côtes du Roussillon Villages 'Agly Brothers',Domaine de Bila Haut, Frankreich ,Roussillon,red,Côtes du Roussillon Villages,Château de Jau,Frankreich,Côtes du Roussillon Villages,red
9707,0.3340430777175002,91_left,2893_right,Côtes du Roussillon Villages 'Agly Brothers',Domaine de Bila Haut, Frankreich ,Roussillon,red,Côtes du Roussillon Villages,Château de Jau,Frankreich,Côtes du Roussillon Villages,red
26143,0.3340430777175002,207_left,2893_right,Côtes du Roussillon Villages 'Agly Brothers',Domaine de Bila Haut, Frankreich ,Roussillon,red,Côtes du Roussillon Villages,Château de Jau,Frankreich,Côtes du Roussillon Villages,red
51830,0.3318556956900118,408_left,366_right,WIN WIN Riesling Gutswein trocken,Weingut von Winning, Deutschland ,Pfalz,white,Riesling Trocken (Gutswein),Dr. Von Bassermann-Jordan,Deutschland,Pfalz,white
72565,0.33085042146312066,698_left,1388_right,Riesling Auslese *** Goldkapsel Zeltinger Sonnenuhr 375 ml,Weingut Markus Molitor, Deutschland ,Mosel,white,Zeltinger Himmelreich Riesling Kabinett,Markus Molitor,Deutschland,Mosel,white
58847,0.32837893840468113,505_left,372_right,Lugana DOC Le Creete,Ottella, Italien ,Veneto,white,Le Creete,Ottella,Italien,Lugana,white
67961,0.3253309284041143,638_left,7685_right,Weißburgunder trocken Mandelberg GG,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
86631,0.3253309284041143,863_left,7685_right,Weißburgunder trocken Mandelberg GG,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
83309,0.3253309284041143,810_left,7685_right,Weißburgunder trocken Mandelberg GG,Ökonomierat Rebholz, Deutschland ,Pfalz,white,Vom Buntsandstein Riesling Trocken,Ökonomierat Rebholz,Deutschland,Pfalz,white
61594,0.3238833906258713,532_left,5793_right,Rueda Blanco D.O. 'BASA',Telmo Rodriguez, Spanien ,Kastilien-Léon,white,Basa Blanco,Telmo Rodriguez,Spanien,Rueda,white
60595,0.3238437495275719,519_left,2584_right,Grauburgunder trocken,Weingut Dönnhoff, Deutschland ,Nahe,white,Grauburgunder Trocken,Weingut Metzger,Deutschland,Pfalz,white
70927,0.32337577275112006,673_left,10176_right,Pinot Blanc Reserve,Schlossgut Diel, Deutschland ,Nahe,white,Reserve,Diel,Deutschland,Nahe,sparkling
4323,0.32272271399734453,52_left,1298_right,Pinot Noir Laumersheimer Réserve trocken,Weingut Philipp Kuhn, Deutschland ,Pfalz,red,Kirschgarten GG Pinot Noir,Philipp Kuhn,Deutschland,Pfalz,red
53573,0.31727978376388705,443_left,835_right,Franken Silvaner trocken Liter,Weingut Horst Sauer, Deutschland ,Franken,white,Escherndorfer Lump Silvaner,Horst Sauer,Deutschland,Franken,white
52374,0.31595165386602303,419_left,366_right,Riesling trocken Gutswein 'Drache',Weingut von Winning, Deutschland ,Pfalz,white,Riesling Trocken (Gutswein),Dr. Von Bassermann-Jordan,Deutschland,Pfalz,white
65364,0.315613925794669,607_left,3604_right,Riesling Großes Gewächs (Forster) Kirchenstück,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
85675,0.315613925794669,854_left,3604_right,Riesling Großes Gewächs (Forster) Kirchenstück,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
13377,0.31368618954878913,112_left,6942_right,Barbera d'Alba DOC Supériore,Reva, Italien ,Piemont,red,Barbera d'Alba,Borgogno,Italien,Piemont,red
24827,0.31299492272187857,198_left,67_right,Côtes du Rhône Rouge 'La Réserve',Le Clos du Caillou, Frankreich ,Rhône,red,Côtes-du-Rhône Réserve Rouge,Famille Perrin,Frankreich,Côtes-du-Rhône,red
81826,0.31299492272187857,797_left,67_right,Côtes du Rhône Rouge 'La Réserve',Le Clos du Caillou, Frankreich ,Rhône,red,Côtes-du-Rhône Réserve Rouge,Famille Perrin,Frankreich,Côtes-du-Rhône,red
37174,0.3106797673280611,284_left,3489_right,Châteauneuf-du-Pape rouge 'La Combe des Fous' Magnum,Clos Saint Jean, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Clos Saint Jean,Frankreich,Châteauneuf-du-Pape,red
85779,0.30557959260586964,856_left,3604_right,Riesling Großes Gewächs (Forster) Jesuitengarten,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
65468,0.30557959260586964,609_left,3604_right,Riesling Großes Gewächs (Forster) Jesuitengarten,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
82127,0.30557959260586964,802_left,3604_right,Riesling Großes Gewächs (Forster) Jesuitengarten,Weingut Reichsrat von Buhl, Deutschland ,Pfalz,white,Riesling Trocken,Reichsrat von Buhl,Deutschland,Pfalz,white
39431,0.3007697272178164,297_left,6274_right,Nebbiolo d'Alba,Albino Rocca, Italien ,Piemont,red,Nebbiolo d’alba,Bruno Giacosa,Italien,Piemont,red
20887,0.3007697272178164,171_left,6274_right,Nebbiolo d'Alba,Albino Rocca, Italien ,Piemont,red,Nebbiolo d’alba,Bruno Giacosa,Italien,Piemont,red
34146,0.3007697272178164,263_left,6274_right,Nebbiolo d'Alba,Albino Rocca, Italien ,Piemont,red,Nebbiolo d’alba,Bruno Giacosa,Italien,Piemont,red
64838,0.30004543663967914,601_left,1948_right,Rioja Blanco,Granja de Remelluri, Spanien ,Rioja,white,Rioja Blanco,Marqués de Cáceres,Spanien,Rioja,white
34180,0.3000312175562238,266_left,3669_right,Fontalloro Toscana Rosso Magnum,Fèlsina Società Agricola, Italien ,Toscana,red,Fontalloro,Fèlsina,Italien,Toscana,red
89052,0.29997024934946553,920_left,11779_right,Saumur Brut Trésor Rosé Magnum,Bouvet Ladubay, Frankreich ,Loire,sparkling,Crémant de Loire Brut Rosé,Bouvet-Ladubay,Frankreich,Crémant de Loire,sparkling
34150,0.2980100563771712,264_left,1536_right,Châteauneuf-du-Pape Rouge 375 ml,Château de Beaucastel/Familie Perrin, Frankreich ,Rhône,red,Châteauneuf-du-Pape,Château de Beaucastel,Frankreich,Châteauneuf-du-Pape,red
55644,0.2968918083015529,464_left,2498_right,Chablis Grand Cru 'Valmur',Domaine Moreau Naudet, Frankreich ,Bourgogne,white,Chablis,Moreau-Naudet,Frankreich,Chablis,white
63496,0.2968918083015529,583_left,2498_right,Chablis Grand Cru 'Valmur',Domaine Moreau Naudet, Frankreich ,Bourgogne,white,Chablis,Moreau-Naudet,Frankreich,Chablis,white
24285,0.2954894533184326,190_left,6942_right,Barbera d'Alba DOC,Albino Rocca, Italien ,Piemont,red,Barbera d'Alba,Borgogno,Italien,Piemont,red
83716,0.29155472905608665,819_left,4897_right,Chardonnay Reserve trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Westhofener Weisser Burgunder - Chardonnay Trocken,Wittmann,Deutschland,Rheinhessen,white
70348,0.29155472905608665,667_left,4897_right,Chardonnay Reserve trocken,Weingut Wittmann, Deutschland ,Rheinhessen,white,Westhofener Weisser Burgunder - Chardonnay Trocken,Wittmann,Deutschland,Rheinhessen,white
51900,0.2914579574161705,413_left,7728_right,Sauvignon Blanc I,Weingut von Winning, Deutschland ,Pfalz,white,Sauvignon Blanc Trocken,Weingut Metzger,Deutschland,Pfalz,white
1115,0.2902594135402821,15_left,7424_right,Camalaione IGT Toscana,Podere Le Cinciole, Italien ,Toscana,red,Camalaione,Cinciole,Italien,Chianti,red
77283,0.2902594135402821,746_left,7424_right,Camalaione IGT Toscana,Podere Le Cinciole, Italien ,Toscana,red,Camalaione,Cinciole,Italien,Chianti,red
49126,0.28399135196373737,365_left,1896_right,Bourgogne Blanc 'Les Chataigners',Domaine Hubert Lamy, Frankreich ,Bourgogne,white,Bourgogne Blanc,Domaine Roulot,Frankreich,Bourgogne,white
83888,0.27454488149550893,829_left,9292_right,Riesling Sekt Extra Brut,Ökonomierat Rebholz, Deutschland ,Pfalz,sparkling,Frankweiler Biengarten Riesling,Ökonomierat Rebholz,Deutschland,Pfalz,white
62898,0.2616519321392024,574_left,915_right,Riesling Auslese Wehlener Sonnenuhr GOLDKAPSEL 375 ml,Weingut Joh. Jos. Prüm, Deutschland ,Mosel,white,Wehlener Sonnenuhr Riesling Alte Reben GG,S.A. Prüm,Deutschland,Mosel,white
50534,0.2616519321392024,391_left,915_right,Riesling Auslese Wehlener Sonnenuhr GOLDKAPSEL 375 ml,Weingut Joh. Jos. Prüm, Deutschland ,Mosel,white,Wehlener Sonnenuhr Riesling Alte Reben GG,S.A. Prüm,Deutschland,Mosel,white
88509,0.257816091061621,907_left,10377_right,Saumur Blanc Extra Brut 'Zéro',Bouvet Ladubay, Frankreich ,Loire,sparkling,Crémant de Loire Blanc de Blancs Brut,Bouvet-Ladubay,Frankreich,Crémant de Loire,sparkling
20555,0.2575208570963253,166_left,1344_right,Chianti Classico,Az. Agr. Fontodi, Italien ,Toscana,red,Chianti Classico,Fontodi,Italien,Chianti Classico,red
58175,0.2527491470780621,483_left,2118_right,Grüner Veltliner trocken 'Classic',Weingut Prechtl, Österreich ,Weinviertel DAC,white,Hund Grüner Veltliner Reserve,Weingut R&A Pfaffl,Österreich,Weinviertel,white
16939,0.2502454135754975,135_left,6942_right,Barbera d'Alba Vigna Scarrone,Vietti, Italien ,Piemont,red,Barbera d'Alba,Borgogno,Italien,Piemont,red
74318,0.2487721755235336,728_left,11453_right,Aix Rosé Coteaux d'Aix-en-Provence Magnum,Maison Saint Aix, Frankreich ,Provence,sparkling,Coteaux d'Aix-en-Provence Rosé,Château Paradis,Frankreich,Coteaux d'Aix-en-Provence,rosé
24665,0.24638209346472284,196_left,1768_right,Châteauneuf-du-Pape Rouge 'La Réserve',Le Clos du Caillou, Frankreich ,Rhône,red,Châteauneuf-du-Pape Les Safres,Clos du Caillou,Frankreich,Châteauneuf-du-Pape,red
81664,0.24638209346472284,795_left,1768_right,Châteauneuf-du-Pape Rouge 'La Réserve',Le Clos du Caillou, Frankreich ,Rhône,red,Châteauneuf-du-Pape Les Safres,Clos du Caillou,Frankreich,Châteauneuf-du-Pape,red
83447,0.24638209346472284,814_left,1768_right,Châteauneuf-du-Pape Rouge 'La Réserve',Le Clos du Caillou, Frankreich ,Rhône,red,Châteauneuf-du-Pape Les Safres,Clos du Caillou,Frankreich,Châteauneuf-du-Pape,red
33216,0.24638209346472284,256_left,1768_right,Châteauneuf-du-Pape Rouge 'La Réserve',Le Clos du Caillou, Frankreich ,Rhône,red,Châteauneuf-du-Pape Les Safres,Clos du Caillou,Frankreich,Châteauneuf-du-Pape,red
48309,0.24503127844884956,348_left,7728_right,"Sauvignon Blanc ""Fumé""",Weingut Oliver Zeter, Deutschland ,Pfalz,white,Sauvignon Blanc Trocken,Weingut Metzger,Deutschland,Pfalz,white
89443,0.23674061673309107,929_left,9873_right,Champagne Rosé Brut,Champagne Billecart Salmon, Frankreich ,Champagne,sparkling,Cuvée Rosée Brut Champagne,Champagne Devaux,Frankreich,Schaumwein,sparkling
64722,0.23507783824623044,599_left,277_right,Weisser Burgunder trocken,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Weisser Burgunder Trocken,Wittmann,Deutschland,Rheinhessen,white
59906,0.23507783824623044,510_left,277_right,Weisser Burgunder trocken,Weingut Schäfer-Fröhlich, Deutschland ,Nahe,white,Weisser Burgunder Trocken,Wittmann,Deutschland,Rheinhessen,white
2605,0.2350590080970041,36_left,6942_right,Barbera d’Alba DOC,Giuseppe Rinaldi, Italien ,Piemont,red,Barbera d'Alba,Borgogno,Italien,Piemont,red
70421,0.23162078677188272,670_left,227_right,Riesling Spätlese Niederhäuser Hermannshöhle,Weingut Dönnhoff, Deutschland ,Nahe,white,Riesling,Dönnhoff,Deutschland,Nahe,white
73388,0.23143271835522114,714_left,465_right,Sämling Trockenbeerenauslese 375 ml,Weingut Velich, Österreich ,Burgenland,white,TO,Velich,Österreich,Burgenland,white
6946,0.2310999605986418,76_left,42_right,Morgon 'Côte du Py',Domaine Mee Godard, Frankreich ,Bourgogne,red,Morgon Côte du Py,Jean Foillard,Frankreich,Morgon,red
19704,0.22940503906962692,156_left,6572_right,Côtes du Rhône Rouge,Domaine La Soumade, Frankreich ,Rhône,red,Côtes du Rhône,Domaine de la Solitude - Famille Lancon,Frankreich,Côtes-du-Rhône,red
2388,0.22815572553541286,32_left,8923_right,Primitivo di Manduria IL BACCA Luccarelli,Farnese Vini srl, Italien ,Manduria,red,Il Bacca Old Vine Primitivo di Manduria,Luccarelli,Italien,Primitivo di Manduria,red
67000,0.2269880677437836,624_left,1828_right,Eiswein 375 ml,Weingut Kracher, Österreich ,Burgenland,white,Zweigelt Trocken,Kracher,Österreich,Burgenland,red
58050,0.22612911244123743,482_left,6015_right,Gelber Muskateller 'Ried Maulavern',Weingut Prechtl, Österreich ,Weinviertel DAC,white,Ried Steinriegl Gelber Muskateller,Wohlmuth,Österreich,Südsteiermark,white
87740,0.22580820453422526,895_left,11877_right,Cuvée Vaux Brut 375 ml,Sektmanufaktur Schloss Vaux, Deutschland ,Pfalz,sparkling,Sauvignon Blanc Brut,Schloss Vaux,Deutschland,Pfalz,sparkling
