,best_match_score,__id_left,__id_right,wine_name_left,wine_winery_left,wine_country_left,wine_region_left,wine_type_left,wine_name_right,wine_winery_right,wine_country_right,wine_region_right,wine_type_right
53656,0.3600158312451713,444_left,4012_right,escherndorf silvaner trocken,weingut horst sauer, Deutschland ,Franken,white,muschelkalk silvaner vdp.ortswein escherndorf,rainer sauer,Deutschland,Franken,white
107,0.3600005847199044,5_left,6572_right,côtes du rhône rouge,domaine de la janasse, Frankreich ,Rhône,red,côtes du rhône,domaine de la solitude - famille lancon,Frankreich,Côtes-du-Rhône,red
88461,0.355344530480256,908_left,10377_right,saumur brut trésor blanc,bouvet ladubay, Frankreich ,Loire,sparkling,crémant de loire blanc de blancs brut,bouvet-ladubay,Frankreich,Crémant de Loire,sparkling
87692,0.354762161697376,897_left,10474_right,reserve brut weißburgunder & chardonnay 375 ml,weingut reichsrat von buhl, Deutschland ,Pfalz,sparkling,riesling brut,reichsrat von buhl,Deutschland,Pfalz,sparkling
52789,0.3539029714716971,427_left,8632_right,riesling smaragd „ried kellerberg“ magnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
61973,0.3539029714716971,545_left,8632_right,riesling smaragd „ried kellerberg“ magnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
71593,0.3539029714716971,681_left,8632_right,riesling smaragd „ried kellerberg“ magnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
65508,0.3522208027111625,610_left,2687_right,riesling spätlese piesporter goldtröpfchen,weingut schloss lieser, Deutschland ,Mosel,white,sl helden riesling spätlese trocken,schloss lieser,Deutschland,Mosel,white
26474,0.3518175544723963,209_left,3669_right,fontalloro toscana rosso,fèlsina società agricola, Italien ,Toscana,red,fontalloro,fèlsina,Italien,Toscana,red
5797,0.3518175544723963,69_left,3669_right,fontalloro toscana rosso,fèlsina società agricola, Italien ,Toscana,red,fontalloro,fèlsina,Italien,Toscana,red
88462,0.351756586265638,909_left,11779_right,saumur brut trésor rosé,bouvet ladubay, Frankreich ,Loire,sparkling,crémant de loire brut rosé,bouvet-ladubay,Frankreich,Crémant de Loire,sparkling
62363,0.35066296675180525,561_left,9099_right,tradition 50 jahre 'jubiläums edition 850' magnum,schloss gobelsburg, Österreich ,Kamptal,white,riesling tradition,schloss gobelsburg,Österreich,Kamptal,white
62633,0.34896950344913064,571_left,8632_right,riesling selection „ried pfaffenberg“ doppelmagnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
52796,0.34896950344913064,433_left,8632_right,riesling selection „ried pfaffenberg“ doppelmagnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
50528,0.34754044585766464,392_left,915_right,riesling auslese wehlener sonnenuhr 375 ml,weingut joh. jos. prüm, Deutschland ,Mosel,white,wehlener sonnenuhr riesling alte reben gg,s.a. prüm,Deutschland,Mosel,white
61984,0.3439115692580175,553_left,2496_right,hauswein weiß literflasche,weingut metzger, Deutschland ,Pfalz,white,chardonnay trocken,weingut metzger,Deutschland,Pfalz,white
64008,0.3354838171967623,592_left,8632_right,riesling smaragd „ried schütt“ doppelmagnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
52794,0.3354838171967623,431_left,8632_right,riesling smaragd „ried schütt“ doppelmagnum,weingut emmerich knoll, Österreich ,Wachau,white,loibner riesling federspiel,weingut knoll,Österreich,Wachau,white
76006,0.33502036816009156,739_left,5024_right,blanc de noir trocken -b-,weingut metzger, Deutschland ,Pfalz,sparkling,blanc de noir,weingut seckinger,Deutschland,Pfalz,white
89441,0.3344477817804133,930_left,12381_right,champagne brut sous bois,champagne billecart salmon, Frankreich ,Champagne,sparkling,extra brut champagne,billecart-salmon,Frankreich,Schaumwein,sparkling
78256,0.3340430777175002,765_left,2893_right,côtes du roussillon villages 'agly brothers',domaine de bila haut, Frankreich ,Roussillon,red,côtes du roussillon villages,château de jau,Frankreich,Côtes du Roussillon Villages,red
9620,0.3340430777175002,91_left,2893_right,côtes du roussillon villages 'agly brothers',domaine de bila haut, Frankreich ,Roussillon,red,côtes du roussillon villages,château de jau,Frankreich,Côtes du Roussillon Villages,red
26135,0.3340430777175002,207_left,2893_right,côtes du roussillon villages 'agly brothers',domaine de bila haut, Frankreich ,Roussillon,red,côtes du roussillon villages,château de jau,Frankreich,Côtes du Roussillon Villages,red
51777,0.3318556956900118,408_left,366_right,win win riesling gutswein trocken,weingut von winning, Deutschland ,Pfalz,white,riesling trocken (gutswein),dr. von bassermann-jordan,Deutschland,Pfalz,white
72451,0.33085042146312066,698_left,1388_right,riesling auslese *** goldkapsel zeltinger sonnenuhr 375 ml,weingut markus molitor, Deutschland ,Mosel,white,zeltinger himmelreich riesling kabinett,markus molitor,Deutschland,Mosel,white
58812,0.32837893840468113,505_left,372_right,lugana doc le creete,ottella, Italien ,Veneto,white,le creete,ottella,Italien,Lugana,white
67904,0.3253309284041143,638_left,7685_right,weißburgunder trocken mandelberg gg,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
86555,0.3253309284041143,863_left,7685_right,weißburgunder trocken mandelberg gg,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
83259,0.3253309284041143,810_left,7685_right,weißburgunder trocken mandelberg gg,ökonomierat rebholz, Deutschland ,Pfalz,white,vom buntsandstein riesling trocken,ökonomierat rebholz,Deutschland,Pfalz,white
61561,0.3238833906258713,532_left,5793_right,rueda blanco d.o. 'basa',telmo rodriguez, Spanien ,Kastilien-Léon,white,basa blanco,telmo rodriguez,Spanien,Rueda,white
60533,0.3238437495275719,519_left,2584_right,grauburgunder trocken,weingut dönnhoff, Deutschland ,Nahe,white,grauburgunder trocken,weingut metzger,Deutschland,Pfalz,white
70903,0.32337577275112006,673_left,10176_right,pinot blanc reserve,schlossgut diel, Deutschland ,Nahe,white,reserve,diel,Deutschland,Nahe,sparkling
4279,0.32272271399734453,52_left,1298_right,pinot noir laumersheimer réserve trocken,weingut philipp kuhn, Deutschland ,Pfalz,red,kirschgarten gg pinot noir,philipp kuhn,Deutschland,Pfalz,red
53514,0.31727978376388705,443_left,835_right,franken silvaner trocken liter,weingut horst sauer, Deutschland ,Franken,white,escherndorfer lump silvaner,horst sauer,Deutschland,Franken,white
52321,0.31595165386602303,419_left,366_right,riesling trocken gutswein 'drache',weingut von winning, Deutschland ,Pfalz,white,riesling trocken (gutswein),dr. von bassermann-jordan,Deutschland,Pfalz,white
65352,0.315613925794669,607_left,3604_right,riesling großes gewächs (forster) kirchenstück,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
85599,0.315613925794669,854_left,3604_right,riesling großes gewächs (forster) kirchenstück,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
13329,0.31368618954878913,112_left,6942_right,barbera d'alba doc supériore,reva, Italien ,Piemont,red,barbera d'alba,borgogno,Italien,Piemont,red
24772,0.31299492272187857,198_left,67_right,côtes du rhône rouge 'la réserve',le clos du caillou, Frankreich ,Rhône,red,côtes-du-rhône réserve rouge,famille perrin,Frankreich,Côtes-du-Rhône,red
81703,0.31299492272187857,797_left,67_right,côtes du rhône rouge 'la réserve',le clos du caillou, Frankreich ,Rhône,red,côtes-du-rhône réserve rouge,famille perrin,Frankreich,Côtes-du-Rhône,red
37140,0.310679767328061,284_left,3489_right,châteauneuf-du-pape rouge 'la combe des fous' magnum,clos saint jean, Frankreich ,Rhône,red,châteauneuf-du-pape,clos saint jean,Frankreich,Châteauneuf-du-Pape,red
85703,0.30557959260586964,856_left,3604_right,riesling großes gewächs (forster) jesuitengarten,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
65456,0.30557959260586964,609_left,3604_right,riesling großes gewächs (forster) jesuitengarten,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
82004,0.30557959260586964,802_left,3604_right,riesling großes gewächs (forster) jesuitengarten,weingut reichsrat von buhl, Deutschland ,Pfalz,white,riesling trocken,reichsrat von buhl,Deutschland,Pfalz,white
39397,0.3007697272178164,297_left,6274_right,nebbiolo d'alba,albino rocca, Italien ,Piemont,red,nebbiolo d’alba,bruno giacosa,Italien,Piemont,red
20885,0.3007697272178164,171_left,6274_right,nebbiolo d'alba,albino rocca, Italien ,Piemont,red,nebbiolo d’alba,bruno giacosa,Italien,Piemont,red
34083,0.3007697272178164,263_left,6274_right,nebbiolo d'alba,albino rocca, Italien ,Piemont,red,nebbiolo d’alba,bruno giacosa,Italien,Piemont,red
64824,0.30004543663967914,601_left,1948_right,rioja blanco,granja de remelluri, Spanien ,Rioja,white,rioja blanco,marqués de cáceres,Spanien,Rioja,white
34117,0.3000312175562238,266_left,3669_right,fontalloro toscana rosso magnum,fèlsina società agricola, Italien ,Toscana,red,fontalloro,fèlsina,Italien,Toscana,red
88951,0.29997024934946553,920_left,11779_right,saumur brut trésor rosé magnum,bouvet ladubay, Frankreich ,Loire,sparkling,crémant de loire brut rosé,bouvet-ladubay,Frankreich,Crémant de Loire,sparkling
34087,0.2980100563771712,264_left,1536_right,châteauneuf-du-pape rouge 375 ml,château de beaucastel/familie perrin, Frankreich ,Rhône,red,châteauneuf-du-pape,château de beaucastel,Frankreich,Châteauneuf-du-Pape,red
55626,0.2968918083015529,464_left,2498_right,chablis grand cru 'valmur',domaine moreau naudet, Frankreich ,Bourgogne,white,chablis,moreau-naudet,Frankreich,Chablis,white
63482,0.2968918083015529,583_left,2498_right,chablis grand cru 'valmur',domaine moreau naudet, Frankreich ,Bourgogne,white,chablis,moreau-naudet,Frankreich,Chablis,white
24230,0.2954894533184326,190_left,6942_right,barbera d'alba doc,albino rocca, Italien ,Piemont,red,barbera d'alba,borgogno,Italien,Piemont,red
83666,0.29155472905608665,819_left,4897_right,chardonnay reserve trocken,weingut wittmann, Deutschland ,Rheinhessen,white,westhofener weisser burgunder - chardonnay trocken,wittmann,Deutschland,Rheinhessen,white
70319,0.29155472905608665,667_left,4897_right,chardonnay reserve trocken,weingut wittmann, Deutschland ,Rheinhessen,white,westhofener weisser burgunder - chardonnay trocken,wittmann,Deutschland,Rheinhessen,white
51847,0.2914579574161705,413_left,7728_right,sauvignon blanc i,weingut von winning, Deutschland ,Pfalz,white,sauvignon blanc trocken,weingut metzger,Deutschland,Pfalz,white
1093,0.2902594135402821,15_left,7424_right,camalaione igt toscana,podere le cinciole, Italien ,Toscana,red,camalaione,cinciole,Italien,Chianti,red
77200,0.2902594135402821,746_left,7424_right,camalaione igt toscana,podere le cinciole, Italien ,Toscana,red,camalaione,cinciole,Italien,Chianti,red
49027,0.28399135196373737,365_left,1896_right,bourgogne blanc 'les chataigners',domaine hubert lamy, Frankreich ,Bourgogne,white,bourgogne blanc,domaine roulot,Frankreich,Bourgogne,white
83838,0.27454488149550893,829_left,9292_right,riesling sekt extra brut,ökonomierat rebholz, Deutschland ,Pfalz,sparkling,frankweiler biengarten riesling,ökonomierat rebholz,Deutschland,Pfalz,white
62869,0.26165193213920235,574_left,915_right,riesling auslese wehlener sonnenuhr goldkapsel 375 ml,weingut joh. jos. prüm, Deutschland ,Mosel,white,wehlener sonnenuhr riesling alte reben gg,s.a. prüm,Deutschland,Mosel,white
50473,0.26165193213920235,391_left,915_right,riesling auslese wehlener sonnenuhr goldkapsel 375 ml,weingut joh. jos. prüm, Deutschland ,Mosel,white,wehlener sonnenuhr riesling alte reben gg,s.a. prüm,Deutschland,Mosel,white
88405,0.257816091061621,907_left,10377_right,saumur blanc extra brut 'zéro',bouvet ladubay, Frankreich ,Loire,sparkling,crémant de loire blanc de blancs brut,bouvet-ladubay,Frankreich,Crémant de Loire,sparkling
20553,0.2575208570963253,166_left,1344_right,chianti classico,az. agr. fontodi, Italien ,Toscana,red,chianti classico,fontodi,Italien,Chianti Classico,red
58140,0.2527491470780621,483_left,2118_right,grüner veltliner trocken 'classic',weingut prechtl, Österreich ,Weinviertel DAC,white,hund grüner veltliner reserve,weingut r&a pfaffl,Österreich,Weinviertel,white
16973,0.2502454135754975,135_left,6942_right,barbera d'alba vigna scarrone,vietti, Italien ,Piemont,red,barbera d'alba,borgogno,Italien,Piemont,red
74248,0.2487721755235336,728_left,11453_right,aix rosé coteaux d'aix-en-provence magnum,maison saint aix, Frankreich ,Provence,sparkling,coteaux d'aix-en-provence rosé,château paradis,Frankreich,Coteaux d'Aix-en-Provence,rosé
24610,0.24638209346472284,196_left,1768_right,châteauneuf-du-pape rouge 'la réserve',le clos du caillou, Frankreich ,Rhône,red,châteauneuf-du-pape les safres,clos du caillou,Frankreich,Châteauneuf-du-Pape,red
81541,0.24638209346472284,795_left,1768_right,châteauneuf-du-pape rouge 'la réserve',le clos du caillou, Frankreich ,Rhône,red,châteauneuf-du-pape les safres,clos du caillou,Frankreich,Châteauneuf-du-Pape,red
83397,0.24638209346472284,814_left,1768_right,châteauneuf-du-pape rouge 'la réserve',le clos du caillou, Frankreich ,Rhône,red,châteauneuf-du-pape les safres,clos du caillou,Frankreich,Châteauneuf-du-Pape,red
33193,0.24638209346472284,256_left,1768_right,châteauneuf-du-pape rouge 'la réserve',le clos du caillou, Frankreich ,Rhône,red,châteauneuf-du-pape les safres,clos du caillou,Frankreich,Châteauneuf-du-Pape,red
48241,0.24503127844884956,348_left,7728_right,"sauvignon blanc ""fumé""",weingut oliver zeter, Deutschland ,Pfalz,white,sauvignon blanc trocken,weingut metzger,Deutschland,Pfalz,white
89342,0.23674061673309107,929_left,9873_right,champagne rosé brut,champagne billecart salmon, Frankreich ,Champagne,sparkling,cuvée rosée brut champagne,champagne devaux,Frankreich,Schaumwein,sparkling
64708,0.23507783824623044,599_left,277_right,weisser burgunder trocken,weingut schäfer-fröhlich, Deutschland ,Nahe,white,weisser burgunder trocken,wittmann,Deutschland,Rheinhessen,white
59844,0.23507783824623044,510_left,277_right,weisser burgunder trocken,weingut schäfer-fröhlich, Deutschland ,Nahe,white,weisser burgunder trocken,wittmann,Deutschland,Rheinhessen,white
2569,0.2350590080970041,36_left,6942_right,barbera d’alba doc,giuseppe rinaldi, Italien ,Piemont,red,barbera d'alba,borgogno,Italien,Piemont,red
70392,0.23162078677188272,670_left,227_right,riesling spätlese niederhäuser hermannshöhle,weingut dönnhoff, Deutschland ,Nahe,white,riesling,dönnhoff,Deutschland,Nahe,white
73274,0.23143271835522114,714_left,465_right,sämling trockenbeerenauslese 375 ml,weingut velich, Österreich ,Burgenland,white,to,velich,Österreich,Burgenland,white
6902,0.2310999605986418,76_left,42_right,morgon 'côte du py',domaine mee godard, Frankreich ,Bourgogne,red,morgon côte du py,jean foillard,Frankreich,Morgon,red
19702,0.22940503906962692,156_left,6572_right,côtes du rhône rouge,domaine la soumade, Frankreich ,Rhône,red,côtes du rhône,domaine de la solitude - famille lancon,Frankreich,Côtes-du-Rhône,red
2352,0.22815572553541286,32_left,8923_right,primitivo di manduria il bacca luccarelli,farnese vini srl, Italien ,Manduria,red,il bacca old vine primitivo di manduria,luccarelli,Italien,Primitivo di Manduria,red
66988,0.2269880677437836,624_left,1828_right,eiswein 375 ml,weingut kracher, Österreich ,Burgenland,white,zweigelt trocken,kracher,Österreich,Burgenland,red
58015,0.22612911244123743,482_left,6015_right,gelber muskateller 'ried maulavern',weingut prechtl, Österreich ,Weinviertel DAC,white,ried steinriegl gelber muskateller,wohlmuth,Österreich,Südsteiermark,white
87664,0.22580820453422526,895_left,11877_right,cuvée vaux brut 375 ml,sektmanufaktur schloss vaux, Deutschland ,Pfalz,sparkling,sauvignon blanc brut,schloss vaux,Deutschland,Pfalz,sparkling
