,wine_name,wine_winery,wine_country,wine_region,wine_year,wine_type,wine_price,wine_alcohol,wine_thumb,wine_url,wine_seller
702,Riesling Auslese *** Goldkapsel Zeltinger Sonnenuhr,Weingut Markus Molitor, Deutschland ,Mosel, 2015 ,white,85.0,7.5,https://www.wein-direktimport.de/media/image/c1/8d/78/10020237_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/3658/2015-riesling-auslese-goldkapsel-zeltinger-sonnenuhr?c=559,1
703,Riesling Spätlese Zeltinger Sonnenuhr Magnum,Weingut Markus Molitor, Deutschland ,Mosel, 2015 ,white,60.0,7.5,/themes/Frontend/WeinDirektimport/frontend/_public/src/img/no-picture.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/1856/2015-riesling-spaetlese-zeltinger-sonnenuhr-magnum?c=559,1
704,Eiswein 'ICE WINE 375 ml,Liliac, Rumänien ,Transsilvanien, 2017 ,white,22.0,11.5,https://www.wein-direktimport.de/media/image/5a/e2/33/ICE-WINE_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/burgenland/weingut-kracher/1821/2017-eiswein-ice-wine-375-ml?c=559,1
705,Riesling Auslese *** trocken Zeltinger Sonnenuhr Magnum,Weingut Markus Molitor, Deutschland ,Mosel, 2015 ,white,160.0,12.5,https://www.wein-direktimport.de/media/image/2e/81/ba/2015-Zelt-Sonnen-Ausl-3-Sterne-tro_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/1741/2015-riesling-auslese-trocken-zeltinger-sonnenuhr-magnum?c=559,1
706,Riesling Spätlese Niederhäuser Hermannshöhle Magnum,Weingut Dönnhoff, Deutschland ,Nahe, 2016 ,white,59.0,11.0,https://www.wein-direktimport.de/media/image/b9/4c/f4/Riesling-Spaetlese-Hermannshohle597f029c74672_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-doennhoff/1729/2016-riesling-spaetlese-niederhaeuser-hermannshoehle-magnum?c=559,1
707,Riesling trocken Frauenberg GG Doppelmagnum,Weingut Battenfeld-Spanier, Deutschland ,Rheinhessen, 2015 ,white,185.0,12.5,https://www.wein-direktimport.de/media/image/6f/82/a6/10060405_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-battenfeld-spanier/1693/2015-riesling-trocken-frauenberg-gg-doppelmagnum?c=559,1
708,"Riesling SL Spätlese trocken ""Helden""",Weingut Schloss Lieser, Deutschland ,Mosel, 2016 ,white,17.9,12.0,https://www.wein-direktimport.de/media/image/d9/54/e6/10020413_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-schloss-lieser/1226/2016-riesling-sl-spaetlese-trocken-helden?c=559,1
709,Riesling Auslese ** fruchtsüß Bernkasteler Badstube Grüne Kapsel,Weingut Markus Molitor, Deutschland ,Mosel, 2015 ,white,38.0,8.0,https://www.wein-direktimport.de/media/image/e2/db/a4/badstube-auslese-Gruene-Kapsel-2015_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/1529/2015-riesling-auslese-fruchtsuess-bernkasteler-badstube-gruene-kapsel?c=559,1
710,Riesling trocken Forster Ungeheuer GG Magnum,Weingut Reichsrat von Buhl, Deutschland ,Pfalz, 2016 ,white,69.0,13.0,https://www.wein-direktimport.de/media/image/14/9d/b7/10030218_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-reichsrat-von-buhl/3666/2016-riesling-trocken-forster-ungeheuer-gg-magnum?c=559,1
711,Riesling trocken Hipping GG Magnum,Weingut Kühling-Gillot, Deutschland ,Rheinhessen, 2016 ,white,95.0,12.5,https://www.wein-direktimport.de/media/image/0d/46/ea/10060333_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-kuehling-gillot/1485/2016-riesling-trocken-hipping-gg-magnum?c=559,1
712,Riesling trocken Pettenthal GG Doppelmagnum,Weingut Kühling-Gillot, Deutschland ,Rheinhessen, 2016 ,white,192.0,12.5,https://www.wein-direktimport.de/media/image/5f/ce/3f/O-J-Pettenthal-GG_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-kuehling-gillot/1483/2016-riesling-trocken-pettenthal-gg-doppelmagnum?c=559,1
713,Riesling trocken Forster Kirchenstück GG Magnum,Weingut Reichsrat von Buhl, Deutschland ,Pfalz, 2015 ,white,163.0,13.0,https://www.wein-direktimport.de/media/image/bb/17/84/10030222_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-reichsrat-von-buhl/177/2015-riesling-trocken-forster-kirchenstueck-gg-magnum?c=559,1
714,Riesling Spätlese Oberhäuser Brücke *Monopol* Magnum,Weingut Dönnhoff, Deutschland ,Nahe, 2016 ,white,64.0,8.0,https://www.wein-direktimport.de/media/image/c3/5f/cc/Oberhaeuser-Bruecke-MONOPOL-Leistenberg-Riesling-Spaetlese_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-doennhoff/2643/2016-riesling-spaetlese-oberhaeuser-bruecke-monopol-magnum?c=559,1
715,Riesling trocken Frauenberg GG,Weingut Battenfeld-Spanier, Deutschland ,Rheinhessen, 2015 ,white,42.0,12.5,https://www.wein-direktimport.de/media/image/6f/82/a6/10060405_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-battenfeld-spanier/350/2015-riesling-trocken-frauenberg-gg?c=559,1
716,"Chardonnay TBA Nr. 10 ""Nouvelle Vague"" 375 ml",Weingut Kracher, Österreich ,Burgenland, 2006 ,white,48.0,8.5,https://www.wein-direktimport.de/media/image/d5/91/e8/2006_Nr10-Nouvelle-Vague_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/burgenland/weingut-kracher/1029/2006-chardonnay-tba-nr.-10-nouvelle-vague-375-ml?c=559,1
717,Sämling Trockenbeerenauslese 375 ml,Weingut Velich, Österreich ,Burgenland, 2006 ,white,44.5,12.0,https://www.wein-direktimport.de/media/image/6f/38/8c/Saemling5ae6d632a53ce_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/burgenland/weingut-velich/1021/2006-saemling-trockenbeerenauslese-375-ml?c=559,1
718,Riesling Trockenbeerenauslese Niederhäuser Hermannshöhle 375 ml,Weingut Dönnhoff, Deutschland ,Nahe, 2010 ,white,395.0,8.0,/themes/Frontend/WeinDirektimport/frontend/_public/src/img/no-picture.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-doennhoff/128/2010-riesling-trockenbeerenauslese-niederhaeuser-hermannshoehle-375-ml?c=559,1
719,Chardonnay trocken Nonnengarten,Weingut K.-H. Milch, Deutschland ,Rheinhessen, 2016 ,white,18.5,13.5,/themes/Frontend/WeinDirektimport/frontend/_public/src/img/no-picture.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-milch/379/2016-chardonnay-trocken-nonnengarten?c=559,1
720,Riesling Auslese *** trocken Zeltinger Sonnenuhr,Weingut Markus Molitor, Deutschland ,Mosel, 2015 ,white,78.0,12.5,https://www.wein-direktimport.de/media/image/2e/81/ba/2015-Zelt-Sonnen-Ausl-3-Sterne-tro_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/74/2015-riesling-auslese-trocken-zeltinger-sonnenuhr?c=559,1
721,Riesling Auslese Niederhäuser Hermannshöhle 'Goldkapsel',Weingut Dönnhoff, Deutschland ,Nahe, 2016 ,white,49.0,7.5,https://www.wein-direktimport.de/media/image/47/6a/1e/Riesling-AUSLESE-GOLD-Niederhaeuser-Hermannshoehle5989959b104de_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/nahe/weingut-doennhoff/1403/2016-riesling-auslese-niederhaeuser-hermannshoehle-goldkapsel?c=559,1
722,Riesling Spätlese Niederberg Helden Magnum,Weingut Schloss Lieser, Deutschland ,Mosel, 2016 ,white,42.0,7.5,https://www.wein-direktimport.de/media/image/64/g0/a6/Lieser-Niederberg-Helden-Riesling-Spaetlese-w_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-schloss-lieser/1270/2016-riesling-spaetlese-niederberg-helden-magnum?c=559,1
723,Riesling Auslese *** fruchtsüß Ürziger Würzgarten,Weingut Markus Molitor, Deutschland ,Mosel, 2015 ,white,76.0,12.5,https://www.wein-direktimport.de/media/image/f0/36/4f/10020241_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/84/2015-riesling-auslese-fruchtsuess-uerziger-wuerzgarten?c=559,1
724,Riesling Niederberg Helden GG Magnum,Weingut Schloss Lieser, Deutschland ,Mosel, 2015 ,white,59.0,12.0,https://www.wein-direktimport.de/media/image/c3/d8/c7/10020420_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-schloss-lieser/111/2015-riesling-niederberg-helden-gg-magnum?c=559,1
725,Riesling Auslese *** Goldkapsel Zeltinger Schlossberg,Weingut Markus Molitor, Deutschland ,Mosel, 2015 ,white,76.0,11.5,https://www.wein-direktimport.de/media/image/41/83/53/10020235_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-markus-molitor/78/2015-riesling-auslese-goldkapsel-zeltinger-schlossberg?c=559,1
726,Domaine de Chevalier blanc Magnum,Domaine de Chevalier, Frankreich ,Bordeaux, 2006 ,white,165.0,13.0,https://www.wein-direktimport.de/media/image/fe/bd/f1/11070602_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bordeaux-pessac-leognan/domaine-de-chevalier/540/2006-domaine-de-chevalier-blanc-magnum?c=559,1
727,Riesling trocken Pechstein Forst GG Magnum,Weingut Reichsrat von Buhl, Deutschland ,Pfalz, 2016 ,white,95.0,13.0,https://www.wein-direktimport.de/media/image/69/70/ce/10030225_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-reichsrat-von-buhl/1490/2016-riesling-trocken-pechstein-forst-gg-magnum?c=559,1
728,Riesling Winninger Uhlen,Weingut Knebel, Deutschland ,Mosel, 2015 ,white,37.9,12.5,https://www.wein-direktimport.de/media/image/0c/9d/80/10020256_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/mosel-und-saar/weingut-knebel/31/2015-riesling-winninger-uhlen?c=559,1
729,Riesling trocken Frauenberg GG,Weingut Battenfeld-Spanier, Deutschland ,Rheinhessen, 2014 ,white,39.9,12.5,https://www.wein-direktimport.de/media/image/a7/54/a4/10060412_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-battenfeld-spanier/356/2014-riesling-trocken-frauenberg-gg?c=559,1
730,Pinot Noir Rosé trocken,Weingut Winter, Deutschland ,Rheinhessen, 2020 ,sparkling,9.2,11.5,https://www.wein-direktimport.de/media/image/c5/c8/7c/Rose-Pinot-Noir-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-stefan-winter/4183/2020-pinot-noir-rose-trocken?c=363,1
731,Aix Rosé Coteaux d'Aix-en-Provence Magnum,Maison Saint Aix, Frankreich ,Provence, 2020 ,sparkling,28.5,13.0,https://www.wein-direktimport.de/media/image/5d/9a/03/2020-Rose-Magnum-vorne-ZIP9tdFepqQpN0SN_200x300.jpg,https://www.wein-direktimport.de/alle-weine/typ/magnum-doppelmagnum.../4139/2020-aix-rose-coteaux-d-aix-en-provence-magnum?c=363,1
732,Bourgogne Passetoutgrain Rosé sur Lie 'Cuvée Rosalie',Maxime Dubuet Boillot, Frankreich ,Bourgogne, 2020 ,sparkling,13.9,13.0,https://www.wein-direktimport.de/media/image/98/04/32/2020-Rosalie-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/maxime-dubuet-boillot/4126/2020-bourgogne-passetoutgrain-rose-sur-lie-cuvee-rosalie?c=363,1
733,Rosé Méditerranée,Domaine de Triennes, Frankreich ,Provence, 2020 ,sparkling,9.9,12.5,https://www.wein-direktimport.de/media/image/2f/d0/45/2020-Rose-ZIPMXF5fthpO5joS_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/provence/domaine-de-triennes/3975/2020-rose-mediterranee?c=363,1
734,"Rosa dei Frati, Riviera del Garda Classico",Cà dei Frati, Italien ,Lombardei, 2020 ,sparkling,11.95,12.5,https://www.wein-direktimport.de/media/image/ec/d2/36/Rosa-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/lombardei/ca-dei-frati/3860/2020-rosa-dei-frati-riviera-del-garda-classico?c=363,1
735,Rosé Saigner,Markus Schneider, Deutschland ,Pfalz, 2020 ,sparkling,9.7,12.5,https://www.wein-direktimport.de/media/image/9e/5f/83/SaignerZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/weingut-markus-schneider/3761/2020-rose-saigner?c=363,1
736,Rosé 'Cabochard',Domaine Sérol, Frankreich ,Loire, 2020 ,sparkling,11.0,12.5,https://www.wein-direktimport.de/media/image/3e/f5/2c/Cabochard-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/loire/domaine-robert-serol/3838/2020-rose-cabochard?c=363,1
737,Pink -B-,Weingut Metzger, Deutschland ,Pfalz, 2020 ,sparkling,7.9,11.5,https://www.wein-direktimport.de/media/image/57/d7/85/Pink-by-Lea-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/uli-metzger/3818/2020-pink-b?c=363,1
738,Hauswein Rosé Literflasche,Weingut Metzger, Deutschland ,Pfalz, 2020 ,sparkling,5.9,11.5,https://www.wein-direktimport.de/media/image/c5/32/77/Hauswein-Rose-LiterZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/uli-metzger/3774/2020-hauswein-rose-literflasche?c=363,1
739,Côtes de Provence Rosé,Château Miraval, Frankreich ,Provence, 2020 ,sparkling,16.95,13.0,https://www.wein-direktimport.de/media/image/87/b3/23/Miraval_bottleshot_Ros-Provence-75CL_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/provence/chateau-miraval/3720/2020-cotes-de-provence-rose?c=363,1
740,Studio by Miraval Rosé Mediterranée IGP,Château Miraval, Frankreich ,Provence, 2020 ,sparkling,11.9,12.5,https://www.wein-direktimport.de/media/image/39/a2/37/2018-Studio-by-Miraval3F1LPNFjGuFC5_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/provence/chateau-miraval/3722/2020-studio-by-miraval-rose-mediterranee-igp?c=363,1
741,Côtes du Rhône Rosé 'Le Caillou',Le Clos du Caillou, Frankreich ,Rhône, 2020 ,sparkling,11.0,12.5,https://www.wein-direktimport.de/media/image/33/f9/9a/LeCaillou-CdRrose-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/les-clos-du-caillou/3770/2020-cotes-du-rhone-rose-le-caillou?c=363,1
742,Blanc de Noir trocken -B-,Weingut Metzger, Deutschland ,Pfalz, 2020 ,sparkling,7.9,12.0,https://www.wein-direktimport.de/media/image/34/d6/72/Blanc-de-Noir-2020-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/uli-metzger/3697/2020-blanc-de-noir-trocken-b?c=363,1
743,Cerasuolo d'Abruzzo DOC,Azienda Agricola Valentini, Italien ,Abruzzen, 2018 ,sparkling,95.0,14.0,https://www.wein-direktimport.de/media/image/0f/ef/cd/Cerasouolo-2018_200x300.jpg,https://www.wein-direktimport.de/weine/italien/apulien-und-abruzzen/az.-agr.-valentini/3199/2018-cerasuolo-d-abruzzo-doc?c=363,1
744,Dolomiti Rosso 'Réserve del Conte',Manincor, Italien ,Südtirol/Alto Adige, 2019 ,red,16.9,13.5,https://www.wein-direktimport.de/media/image/5b/54/e1/Reserve-Conte-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/suedtirol/manincor/4492/2019-dolomiti-rosso-reserve-del-conte?c=657,1
745,Terlaner 'Réserve della Contessa',Manincor, Italien ,Südtirol/Alto Adige, 2020 ,white,15.9,13.0,https://www.wein-direktimport.de/media/image/6e/94/f7/2019-Terlaner-Reserve-Contessa_200x300.jpg,https://www.wein-direktimport.de/weine/italien/suedtirol/manincor/4493/2020-terlaner-reserve-della-contessa?c=657,1
746,Petresco IGT Toscana,Podere Le Cinciole, Italien ,Toscana, 2017 ,red,49.5,14.5,https://www.wein-direktimport.de/media/image/2c/bd/2a/Petrosco-2017-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/podere-le-cinciole/4341/2017-petresco-igt-toscana?c=657,1
747,Chianti Classico DOCg,Podere Le Cinciole, Italien ,Toscana, 2018 ,red,16.9,14.5,https://www.wein-direktimport.de/media/image/75/e6/a9/Chianti-Cinciole-2018-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/podere-le-cinciole/4340/2018-chianti-classico-docg?c=657,1
748,Chianti Classico Gran Selecione Aluigi,Podere Le Cinciole, Italien ,Toscana, 2016 ,red,36.0,14.5,https://www.wein-direktimport.de/media/image/d5/40/15/Aluigi-2016-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/podere-le-cinciole/4343/2016-chianti-classico-gran-selecione-aluigi?c=657,1
749,Camalaione IGT Toscana,Podere Le Cinciole, Italien ,Toscana, 2016 ,red,38.0,14.5,https://www.wein-direktimport.de/media/image/db/3d/e9/Camalaione-2016-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/toskana/podere-le-cinciole/4344/2016-camalaione-igt-toscana?c=657,1
750,Petresco IGT Toscana Magnum,Podere Le Cinciole, Italien ,Toscana, 2017 ,red,108.0,14.5,https://www.wein-direktimport.de/media/image/43/67/06/Petrosco-2017-Magnum-ZIP_200x300.jpg,https://www.wein-direktimport.de/alle-weine/typ/magnum-doppelmagnum.../4342/2017-petresco-igt-toscana-magnum?c=657,1
751,Lagrein 'Rubatsch',Manincor, Italien ,Südtirol/Alto Adige, 2019 ,red,29.5,13.0,https://www.wein-direktimport.de/media/image/e8/b5/9e/Rubatsch-Lagrein_200x300.jpg,https://www.wein-direktimport.de/weine/italien/suedtirol/manincor/4494/2019-lagrein-rubatsch?c=657,1
752,'La Manina',Manincor, Italien ,Südtirol/Alto Adige, 2020 ,white,11.9,12.5,https://www.wein-direktimport.de/media/image/01/03/76/Manina-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/suedtirol/manincor/4491/2020-la-manina?c=657,1
753,Vernatsch 'Der Keil',Manincor, Italien ,Südtirol/Alto Adige, 2020 ,red,15.9,13.0,https://www.wein-direktimport.de/media/image/69/6b/49/Keil-Vernatsch-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/italien/suedtirol/manincor/4489/2020-vernatsch-der-keil?c=657,1
754,Côtes du Rhône 'Coudoulet de Beaucastel',Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2019 ,red,22.0,14.5,https://www.wein-direktimport.de/media/image/ab/53/01/Coudoulet-de-Beaucastel-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/4360/2019-cotes-du-rhone-coudoulet-de-beaucastel?c=657,1
755,Châteauneuf-du-Pape Rouge,Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2019 ,red,85.0,14.5,https://www.wein-direktimport.de/media/image/4f/e5/1e/Chateauneuf-du-Pape-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/4362/2019-chateauneuf-du-pape-rouge?c=657,1
756,11 + 1:  Côtes du Rhône 'Coudoulet de Beaucastel',Château de Beaucastel/Familie Perrin, Frankreich ,Rhône, 2019 ,red,240.0,14.5,https://www.wein-direktimport.de/media/image/0a/6b/2a/11-plus-1-Coudoulet-de-Beau-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/suedliche-rhone/chateau-de-beaucastel/4424/11-1-2019-cotes-du-rhone-coudoulet-de-beaucastel?c=657,1
757,"Ribera del Duero ""Gazur""",Bodegas Matallana, Spanien ,Ribera del Duero, 2020 ,red,9.95,14.0,https://www.wein-direktimport.de/media/image/c9/82/b5/2020-Gazur-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/spanien/ribera-del-duero/bodeags-matallana-telmo-rodriguez/4251/2020-ribera-del-duero-gazur?c=657,1
758,Westhofener Riesling trocken,Weingut Wittmann, Deutschland ,Rheinhessen, 2020 ,white,24.0,12.5,https://www.wein-direktimport.de/media/image/33/81/a6/2020-Westhofener-Riesling-Erste-Lage-ZIPDrHSBXzPRXR34_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-philipp-wittmann/4244/2020-westhofener-riesling-trocken?c=657,1
759,Niersteiner Riesling trocken,Weingut Wittmann, Deutschland ,Rheinhessen, 2020 ,white,24.0,12.5,https://www.wein-direktimport.de/media/image/fb/1e/54/2020-Niesteiner-Riesling-Erste-Lage-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-philipp-wittmann/4245/2020-niersteiner-riesling-trocken?c=657,1
760,Gundersheimer Riesling trocken,Weingut Wittmann, Deutschland ,Rheinhessen, 2020 ,white,20.0,12.0,https://www.wein-direktimport.de/media/image/bd/ba/d7/2020-Gundersheimer-Riesling-Erste-Lage-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-philipp-wittmann/4246/2020-gundersheimer-riesling-trocken?c=657,1
761,Grüner Veltliner trocken Engabrunner STEIN,Weingut Bernhard Ott, Österreich ,Wagram, 2019 ,white,29.95,13.0,https://www.wein-direktimport.de/media/image/83/b6/5b/2019-Stein-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wagram/weingut-ott/4214/2019-gruener-veltliner-trocken-engabrunner-stein?c=657,1
762,Grüner Veltliner trocken Feuersbrunner SPIEGEL,Weingut Bernhard Ott, Österreich ,Wagram, 2019 ,white,29.95,13.0,https://www.wein-direktimport.de/media/image/8c/d1/e6/2019-Spiegel-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wagram/weingut-ott/4215/2019-gruener-veltliner-trocken-feuersbrunner-spiegel?c=657,1
763,Grüner Veltliner trocken Feuersbrunner ROSENBERG,Weingut Bernhard Ott, Österreich ,Wagram, 2019 ,white,33.9,13.5,https://www.wein-direktimport.de/media/image/d8/f6/fc/2019-Rosenberg-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wagram/weingut-ott/4216/2019-gruener-veltliner-trocken-feuersbrunner-rosenberg?c=657,1
764,Grüner Veltliner trocken DER OTT®,Weingut Bernhard Ott, Österreich ,Niederösterreich, 2020 ,white,25.9,12.5,https://www.wein-direktimport.de/media/image/0a/95/58/2020-Der-OTT-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/oesterreich/wagram/weingut-ott/3812/2020-gruener-veltliner-trocken-der-ott?c=657,1
765,Riesling Hallgarten 'Rheinschiefer',Weingut Peter Jakob Kühn, Deutschland ,Rheingau, 2019 ,white,15.5,12.0,https://www.wein-direktimport.de/media/image/4b/7b/24/Rheinschiefer-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheingau/weingut-peter-jakob-kuehn/4176/2019-riesling-hallgarten-rheinschiefer?c=657,1
766,Riesling trocken Hallgartener Hendelberg,Weingut Peter Jakob Kühn, Deutschland ,Rheingau, 2019 ,white,27.0,12.5,https://www.wein-direktimport.de/media/image/44/7a/09/Hendelberg-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheingau/weingut-peter-jakob-kuehn/4174/2019-riesling-trocken-hallgartener-hendelberg?c=657,1
767,Oudan 'De Butte en Blanc' VdP,Domaine Sérol, Frankreich ,Loire, 2020 ,white,16.3,12.5,https://www.wein-direktimport.de/media/image/26/d3/5e/2020-Butte-en-Blanc-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/loire/domaine-robert-serol/4084/2020-oudan-de-butte-en-blanc-vdp?c=657,1
768,Côtes du Roussillon Villages 'Agly Brothers',Domaine de Bila Haut, Frankreich ,Roussillon, 2018 ,red,22.5,15.5,https://www.wein-direktimport.de/media/image/97/d6/cf/Agly-Brothers-2018-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/roussillon/domaine-de-bila-haut/4064/2018-cotes-du-roussillon-villages-agly-brothers?c=657,1
769,Weissburgunder trocken 'Eintausender',Weingut Dreissigacker, Deutschland ,Rheinhessen, 2019 ,white,9.5,12.5,https://www.wein-direktimport.de/media/image/b9/95/82/Liter-WB-Eintausend-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-dreissigacker/4063/2020-weissburgunder-trocken-eintausender?c=657,1
770,Grauburgunder trocken,Weingut Dreissigacker, Deutschland ,Rheinhessen,2020,white,11.7,12.5,https://www.wein-direktimport.de/media/image/87/f9/44/GB-Vorne-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/rheinhessen/weingut-dreissigacker/4062/2020-grauburgunder-trocken?c=657,1
771,Bourgogne Rouge,Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,29.0,13.5,https://www.wein-direktimport.de/media/image/c6/7b/19/2019-Bourgogne-Rouge-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4036/2019-bourgogne-rouge?c=657,1
772,Morey Saint Denis Rouge,Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,55.0,13.5,https://www.wein-direktimport.de/media/image/0e/13/84/2019-Morey-saint-Denis-Villages-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4037/2019-morey-saint-denis-rouge?c=657,1
773,Vosne Romanée 'Les Violettes',Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,85.0,13.5,https://www.wein-direktimport.de/media/image/1f/84/d4/2019-Vosne-R-Les-Violettes-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4038/2019-vosne-romanee-les-violettes?c=657,1
774,Echezaux Grand Cru 'En Orveaux',Domaine Christian Clerget, Frankreich ,Bourgogne, 2019 ,red,169.0,13.5,https://www.wein-direktimport.de/media/image/2e/95/bc/2019-ECHEZEAUX-GC-ORVEAUX-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/frankreich/bourgogne/cote-d-or/domaine-christian-clerget-vougeot-burgund-frankreich/4039/2019-echezaux-grand-cru-en-orveaux?c=657,1
775,Grauer Burgunder trocken VDP.Gutswein,Ökonomierat Rebholz, Deutschland ,Pfalz, 2020 ,white,12.5,13.5,https://www.wein-direktimport.de/media/image/b7/29/20/2020-Grauburgunder-trocken-Front-ZIP_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/oekonomierat-rebholz/4022/2020-grauer-burgunder-trocken-vdp.gutswein?c=657,1
776,Weißer Burgunder trocken VDP.Gutswein,Ökonomierat Rebholz, Deutschland ,Pfalz, 2020 ,white,11.5,13.0,https://www.wein-direktimport.de/media/image/1c/5f/d4/2020-WB-trocken-ZIPAivdeN98p1cfZ_200x300.jpg,https://www.wein-direktimport.de/weine/deutschland/pfalz/oekonomierat-rebholz/4021/2020-weisser-burgunder-trocken-vdp.gutswein?c=657,1
